,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__regressor__penalty,param_estimator__regressor__alpha,param_estimator__regressor__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,0.001901698112487793,0.0003002723520813311,0.0006006002426147461,0.0004903880764759766,l1,0.1,,"{'estimator__regressor__alpha': 0.1, 'estimator__regressor__penalty': 'l1'}",-942.7569474301314,-1896.092915727955,-154.11664957807687,-1266.3220539553301,-261.5738620724571,-138.0404332216545,-12275.852575334604,-26709.265230347864,-988.4698598738215,-1056.1762474641075,-4520.037713545626,8105.3444665385005,36
11,0.00200192928314209,2.8310637681574623e-07,0.00040032863616943357,0.000490300494741653,elasticnet,1e-05,0.001,"{'estimator__regressor__alpha': 1e-05, 'estimator__regressor__l1_ratio': 0.001, 'estimator__regressor__penalty': 'elasticnet'}",-937.5431347941712,-1889.8741703438532,-153.26901408593096,-1261.8608012368823,-260.7198881873584,-135.51509923916677,-12261.39758938288,-26697.890104775382,-985.283238556375,-1054.8770976349851,-4515.015812160491,8101.942212314638,3
12,0.0019016742706298828,0.0003003438776440414,0.0006006956100463867,0.0004904659745585868,elasticnet,1e-05,0.25,"{'estimator__regressor__alpha': 1e-05, 'estimator__regressor__l1_ratio': 0.25, 'estimator__regressor__penalty': 'elasticnet'}",-937.543242669658,-1889.8743213422254,-153.26902589338465,-1261.8608947329542,-260.7199021833843,-135.51516210055942,-12261.397794217626,-26697.89022804394,-985.283257762321,-1054.8771184410487,-4515.015892980105,8101.942244925321,4
13,0.001801466941833496,0.0004003525099736147,0.0008008241653442383,0.00040041212437354163,elasticnet,1e-05,0.5,"{'estimator__regressor__alpha': 1e-05, 'estimator__regressor__l1_ratio': 0.5, 'estimator__regressor__penalty': 'elasticnet'}",-937.5433509792833,-1889.874472948403,-153.269037748506,-1261.8609886056236,-260.71991623595926,-135.51522521492308,-12261.397999877096,-26697.890351809514,-985.2832770444128,-1054.8771393311654,-4515.015974125102,8101.942277667529,5
14,0.0019016504287719727,0.0003001770099132373,0.0006005764007568359,0.0004903685971237997,elasticnet,1e-05,0.75,"{'estimator__regressor__alpha': 1e-05, 'estimator__regressor__l1_ratio': 0.75, 'estimator__regressor__penalty': 'elasticnet'}",-937.5434592898135,-1889.8746245559685,-153.2690496038761,-1261.8610824794057,-260.7199302888748,-135.51528832980318,-12261.398205538655,-26697.89047557704,-985.2832963255162,-1054.8771602217776,-4515.016055270905,8101.942310410294,6
15,0.002001833915710449,6.490067285926914e-07,0.00050048828125,0.0005004883334949222,elasticnet,1e-05,0.999,"{'estimator__regressor__alpha': 1e-05, 'estimator__regressor__l1_ratio': 0.999, 'estimator__regressor__penalty': 'elasticnet'}",-937.5435671680024,-1889.8747755584843,-153.26906141207195,-1261.8611759788002,-260.71994428591717,-135.5153511927373,-12261.398410379654,-26697.890598851438,-985.2833155285128,-1054.8771810293197,-4515.016136092925,8101.9423430226425,7
16,0.0020018100738525392,2.567846683089497e-07,0.0006005525588989258,0.0004903491274309905,elasticnet,0.0001,0.001,"{'estimator__regressor__alpha': 0.0001, 'estimator__regressor__l1_ratio': 0.001, 'estimator__regressor__penalty': 'elasticnet'}",-937.5450596224036,-1889.876442661763,-153.26942265939093,-1261.8627657875982,-260.7203500237535,-135.51601305384966,-12261.403001474591,-26697.89546830405,-985.2846245576832,-1054.877838361781,-4515.017887195546,8101.9437458837465,10
17,0.0018007755279541016,0.0003999577085978837,0.0006013870239257813,0.0004910367000406138,elasticnet,0.0001,0.25,"{'estimator__regressor__alpha': 0.0001, 'estimator__regressor__l1_ratio': 0.25, 'estimator__regressor__penalty': 'elasticnet'}",-937.5461382465655,-1889.8779524693707,-153.269540728879,-1261.863700651708,-260.72048998482074,-135.51664159432883,-12261.405049655237,-26697.896700949772,-985.284816552648,-1054.8780464069825,-4515.018695314871,8101.94407198727,11
18,0.002102088928222656,0.0003003442940182182,0.0006003856658935546,0.0004902130289706423,elasticnet,0.0001,0.5,"{'estimator__regressor__alpha': 0.0001, 'estimator__regressor__l1_ratio': 0.5, 'estimator__regressor__penalty': 'elasticnet'}",-937.5472212928829,-1889.879468479012,-153.26965929735968,-1261.864639381381,-260.7206305419713,-135.51727271061023,-12261.407106270517,-26697.897938740625,-985.2850092200578,-1054.8782553371464,-4515.019506760075,8101.944399455993,12
19,0.0019017696380615235,0.0003002961686967431,0.0004003763198852539,0.0004903588603453892,elasticnet,0.0001,0.75,"{'estimator__regressor__alpha': 0.0001, 'estimator__regressor__l1_ratio': 0.75, 'estimator__regressor__penalty': 'elasticnet'}",-937.5483044297187,-1889.880984627487,-153.26977789071125,-1261.8655782223748,-260.72077113318494,-135.51790387854055,-12261.409163095233,-26697.899176726623,-985.2852017886221,-1054.8784643168563,-4515.020318285863,8101.944726980378,13
20,0.0020026445388793947,2.4221497188704075e-06,0.0004996061325073242,0.0004996121284909664,elasticnet,0.0001,0.999,"{'estimator__regressor__alpha': 0.0001, 'estimator__regressor__l1_ratio': 0.999, 'estimator__regressor__penalty': 'elasticnet'}",-937.5493833239859,-1889.8824948493761,-153.2698960344141,-1261.8665134186665,-260.72091119589754,-135.5185325731407,-12261.411211900835,-26697.90040995469,-985.2853934886294,-1054.8786725099014,-4515.021126645654,8101.945053250003,14
21,0.0018015861511230468,0.00040029289734583946,0.0007005929946899414,0.0004586457809576723,elasticnet,0.001,0.001,"{'estimator__regressor__alpha': 0.001, 'estimator__regressor__l1_ratio': 0.001, 'estimator__regressor__penalty': 'elasticnet'}",-937.5642699245176,-1889.8991222315142,-153.27349977583546,-1261.8823697563428,-260.72495818243533,-135.5251340834384,-12261.457014410367,-26697.948990112687,-985.2984535509883,-1054.8852283706146,-4515.038594876172,8101.959049520528,17
22,0.0019017934799194336,0.0003003041349107739,0.0006005048751831054,0.0004903101938413615,elasticnet,0.001,0.25,"{'estimator__regressor__alpha': 0.001, 'estimator__regressor__l1_ratio': 0.25, 'estimator__regressor__penalty': 'elasticnet'}",-937.5750431083792,-1889.9142027104065,-153.27467996284102,-1261.8917087400587,-260.7263578681025,-135.5314121498925,-12261.477479535517,-26697.96131255118,-985.3003670653017,-1054.8873072749006,-4515.046668388416,8101.962310215411,18
23,0.0019017696380615235,0.00030029620655497855,0.0008007287979125977,0.00040036443356372843,elasticnet,0.001,0.5,"{'estimator__regressor__alpha': 0.001, 'estimator__regressor__l1_ratio': 0.5, 'estimator__regressor__penalty': 'elasticnet'}",-937.5858685742467,-1889.9293575806798,-153.27586736799134,-1261.9010963215032,-260.7277665701595,-135.53772057435006,-12261.498047715611,-26697.973704748616,-985.3022784189177,-1054.8893995328597,-4515.054782441236,8101.965589772088,19
24,0.002001667022705078,2.1851423716334536e-07,0.0003003120422363281,0.0004587342507980938,elasticnet,0.001,0.75,"{'estimator__regressor__alpha': 0.001, 'estimator__regressor__l1_ratio': 0.75, 'estimator__regressor__penalty': 'elasticnet'}",-937.5967030667015,-1889.944526312502,-153.2770572898191,-1261.9104949475618,-260.7291786976769,-135.54403404942101,-12261.518636817766,-26697.98612164838,-985.3041798399648,-1054.8914969220223,-4515.062905054908,8101.968876298525,20
25,0.001801609992980957,0.0004003048546616655,0.0006005764007568359,0.0004903686087157774,elasticnet,0.001,0.999,"{'estimator__regressor__alpha': 0.001, 'estimator__regressor__l1_ratio': 0.999, 'estimator__regressor__penalty': 'elasticnet'}",-937.6075031844423,-1889.9596481544665,-153.27824496760448,-1261.919867037362,-260.73058864093997,-135.55032728499057,-12261.539164374655,-26697.998511095364,-985.3060636702138,-1054.8935908813653,-4515.0710034478,8101.972155980067,21
26,0.001801609992980957,0.0004003644619595659,0.00040035247802734376,0.0004903296558058017,elasticnet,0.01,0.001,"{'estimator__regressor__alpha': 0.01, 'estimator__regressor__l1_ratio': 0.001, 'estimator__regressor__penalty': 'elasticnet'}",-937.7526286876557,-1890.1216158051316,-153.31341909394894,-1262.0743130657042,-260.77003183724935,-135.6146547609436,-12261.986499876399,-26698.4730225464,-985.433683899674,-1054.9574249961804,-4515.241463977334,8102.108926996547,24
27,0.00200192928314209,1.8621086301581038e-07,0.000800633430480957,0.00040031674275222513,elasticnet,0.01,0.25,"{'estimator__regressor__alpha': 0.01, 'estimator__regressor__l1_ratio': 0.25, 'estimator__regressor__penalty': 'elasticnet'}",-937.8590958348636,-1890.27067505332,-153.3251813344063,-1262.1667414249114,-260.78403141992294,-135.67671103179364,-12262.191087634723,-26698.598661288946,-985.4521590749641,-1054.9785800680052,-4515.321924780534,8102.142387901348,25
28,0.0019017457962036133,0.00030028825716727625,0.0006005287170410157,0.0004903296558058017,elasticnet,0.01,0.5,"{'estimator__regressor__alpha': 0.01, 'estimator__regressor__l1_ratio': 0.5, 'estimator__regressor__penalty': 'elasticnet'}",-937.9683394801395,-1890.4223021029197,-153.33793391764624,-1262.2629281304885,-260.7994977461963,-135.74028397308857,-12262.404418754173,-26698.730373867566,-985.4695247470228,-1055.0012401985293,-4515.405206136412,8102.17772633759,26
29,0.002001786231994629,2.4891630432392474e-07,0.0007997274398803711,0.0003998736485934967,elasticnet,0.01,0.75,"{'estimator__regressor__alpha': 0.01, 'estimator__regressor__l1_ratio': 0.75, 'estimator__regressor__penalty': 'elasticnet'}",-938.0785960271002,-1890.5777299139925,-153.35097637944642,-1262.360516311665,-260.8153984059262,-135.80443850090805,-12262.619894053922,-26698.86407898954,-985.5231590021516,-1055.0244066628718,-4515.493284529883,8102.211928385216,27
30,0.002003169059753418,0.00045108158097496555,0.0006011724472045898,0.0004908584641597018,elasticnet,0.01,0.999,"{'estimator__regressor__alpha': 0.01, 'estimator__regressor__l1_ratio': 0.999, 'estimator__regressor__penalty': 'elasticnet'}",-938.1893129357879,-1890.733942430312,-153.36422258010407,-1262.458840835712,-260.83158259274705,-135.86885165212465,-12262.836638032517,-26698.99924955623,-985.5950271491108,-1055.0479900099963,-4515.5837489499145,8102.245728689904,28
31,0.0019016504287719727,0.0002972770591108139,0.000502324104309082,0.0005023347345261495,elasticnet,0.1,0.001,"{'estimator__regressor__alpha': 0.1, 'estimator__regressor__l1_ratio': 0.001, 'estimator__regressor__penalty': 'elasticnet'}",-939.3096430879567,-1891.9690667949149,-153.63671438886172,-1263.6356393605572,-261.1315888644377,-136.36087086538842,-12266.354056616554,-26702.73934070123,-986.5181794799823,-1055.5295378401568,-4516.90243963812,8103.333153237642,31
32,0.0020018815994262695,2.870939869592737e-07,0.0005003690719604492,0.0005003691242178184,elasticnet,0.1,0.25,"{'estimator__regressor__alpha': 0.1, 'estimator__regressor__l1_ratio': 0.25, 'estimator__regressor__penalty': 'elasticnet'}",-940.268403227215,-1893.3181990727596,-153.75237028843807,-1264.4870814231474,-261.27593422832314,-136.9208688913547,-12268.2775804828,-26703.961627956327,-987.0339671272716,-1055.7290304989222,-4517.68492653256,8103.648787480019,32
33,0.001801753044128418,0.00040049575981540445,0.0006013631820678711,0.000491017307776574,elasticnet,0.1,0.5,"{'estimator__regressor__alpha': 0.1, 'estimator__regressor__l1_ratio': 0.5, 'estimator__regressor__penalty': 'elasticnet'}",-941.0733439517631,-1894.6937325828237,-153.89093651554978,-1265.4399668842066,-261.4519458458841,-137.4274682950103,-12270.392904959517,-26705.36417559118,-987.7252044942385,-1055.9734228563634,-4518.523390740335,8104.023703040509,33
34,0.0019018173217773438,0.0003002329501426418,0.0006004095077514649,0.0004902324542092874,elasticnet,0.1,0.75,"{'estimator__regressor__alpha': 0.1, 'estimator__regressor__l1_ratio': 0.75, 'estimator__regressor__penalty': 'elasticnet'}",-941.7831130982012,-1895.1280338310487,-153.9352974170884,-1265.735578870594,-261.4260766024903,-137.63529747031495,-12272.485369778102,-26706.467801612915,-987.8537265748803,-1055.9323675715796,-4519.015549114467,8104.44563071494,34
35,0.002001833915710449,1.0925711858167265e-07,0.0006005048751831054,0.0004903101822480027,elasticnet,0.1,0.999,"{'estimator__regressor__alpha': 0.1, 'estimator__regressor__l1_ratio': 0.999, 'estimator__regressor__penalty': 'elasticnet'}",-942.7527938570962,-1896.0886967250922,-154.1156486275839,-1266.324689052646,-261.5730266357852,-138.03865877219638,-12275.837359302774,-26709.252475101202,-988.4669463969612,-1056.1748416974876,-4520.033583213382,8105.34017834864,35
